sample_index,count,is_noisy
43393,1,False
43396,1,False
43398,3,False
43402,2,False
43406,1,False
43407,1,False
43412,1,False
43423,2,False
43429,1,False
43431,1,False
43440,1,False
43441,1,False
43453,1,False
43455,1,False
43461,3,False
43463,1,False
43468,1,False
43475,1,False
43478,1,False
43480,2,False
43481,2,False
43485,1,False
43486,2,False
43487,1,False
43492,1,False
43494,2,False
43499,1,False
43501,1,False
43503,1,False
43509,2,False
43511,2,False
43512,1,False
43521,1,False
43522,4,False
43523,1,False
43524,1,False
43529,1,False
43534,1,False
43535,1,False
43536,1,False
43540,1,False
43545,1,False
43550,1,False
43551,1,False
43552,1,False
43558,2,False
43564,1,False
43565,1,False
43566,2,False
43568,4,False
43569,2,False
43573,2,False
43574,4,False
43578,3,False
43580,1,False
43581,1,False
43584,2,False
43586,1,False
43594,2,False
43599,1,False
43601,1,False
43607,2,False
43615,1,False
43619,4,False
43626,1,False
43627,1,False
43629,6,False
43631,2,False
43637,1,False
43640,1,False
43641,2,False
43644,3,False
43646,1,False
43650,1,False
43657,1,False
43659,1,False
43665,1,False
43667,1,False
43671,2,False
43673,2,False
43676,1,False
43677,1,False
43679,4,False
43685,1,False
43687,2,False
43688,1,False
43693,3,False
43694,1,False
43700,5,False
43703,3,False
43705,1,False
43709,1,False
43716,3,False
43723,1,False
43727,2,False
43730,3,False
43732,1,False
43733,3,False
43735,1,False
43740,3,False
43743,1,False
43748,1,False
43755,1,False
43756,1,False
43757,1,False
43758,1,False
43767,1,False
43771,1,False
43784,3,False
43786,3,False
43787,1,False
43788,2,False
43794,1,False
43796,2,False
43801,1,False
43804,1,False
43809,2,False
43810,1,False
43813,1,False
43814,2,False
43817,1,False
43818,3,False
43819,1,False
43820,1,False
43822,3,False
43827,4,False
43828,2,False
43832,2,False
43833,1,False
43835,2,False
43836,2,False
43838,2,False
43839,1,False
43841,3,False
43844,2,False
43846,3,False
43848,2,False
43854,2,False
43869,1,False
43870,2,False
43879,1,False
43882,1,False
43883,1,False
43888,3,False
43889,1,False
43893,4,False
43898,2,False
43903,2,False
43908,1,False
43913,1,False
43916,1,False
43920,2,True
43922,2,False
43929,1,False
43935,1,False
43936,1,False
43938,3,False
43950,1,False
43955,1,False
43970,1,False
43977,3,False
43979,1,False
43981,1,False
43982,1,False
43983,1,False
43984,2,False
43985,1,False
43987,1,False
43990,1,False
43991,1,False
43992,1,False
43994,2,False
43999,2,False
44003,1,False
44012,1,False
44017,1,False
44018,1,False
44019,2,False
44027,1,False
44052,1,False
44058,1,False
44070,1,False
44073,1,False
44100,1,False
44105,2,False
44106,1,False
44114,1,False
44117,1,False
44120,1,False
44122,2,False
44136,1,False
44139,1,False
44140,4,False
44143,1,False
44147,2,False
44148,1,False
44149,1,False
44150,1,False
44154,2,False
44158,4,False
44160,4,False
44170,3,False
44172,2,False
44177,2,False
44187,3,False
44189,1,False
44195,1,False
44204,2,False
44220,2,False
44221,2,False
44222,1,False
44229,1,False
44230,1,False
44232,2,False
44235,2,False
44241,1,False
44243,1,False
44245,1,False
44246,1,False
44249,1,False
44251,1,False
44259,1,False
44266,1,False
44268,1,False
44269,2,False
44272,1,False
44273,1,False
44274,1,False
44281,1,False
44283,2,False
44284,1,False
44285,2,False
44289,1,False
44292,4,False
44293,1,False
44299,2,False
44300,1,False
44303,1,False
44304,3,False
44306,5,False
44308,1,False
44310,1,False
44311,1,False
44312,1,False
44313,1,False
44314,5,False
44317,2,False
44321,1,False
44322,2,False
44331,1,False
44333,4,False
44335,3,False
44337,1,False
44351,1,False
44353,2,False
44355,1,False
44367,1,False
44373,4,False
44375,1,False
44379,1,False
44383,1,False
44389,3,False
44390,1,False
44395,2,False
44397,1,False
44398,1,False
44402,1,False
44403,1,False
44407,2,False
44413,2,False
44420,4,False
44423,1,False
44434,1,False
44436,1,False
44439,1,False
44441,1,False
44447,2,False
44448,1,False
44456,1,False
44460,2,False
44463,2,False
44465,4,False
44472,1,False
44473,1,False
44476,1,False
44480,1,False
44484,2,False
44485,1,False
44487,2,False
44491,1,False
44494,6,False
44496,2,False
44501,2,False
44502,2,False
44503,4,False
44504,2,False
44505,2,False
44511,1,False
44515,2,False
44522,1,False
44529,2,False
44540,3,False
44548,1,False
44549,1,False
44550,2,False
44552,1,False
44558,1,False
44562,1,False
44564,1,False
44565,1,False
44568,1,False
44571,3,False
44572,1,False
44575,1,False
44577,2,False
44578,3,False
44583,2,False
44586,1,False
44588,1,False
44594,1,False
44596,1,False
44598,1,False
44608,3,False
44609,1,False
44612,3,False
44618,4,True
44619,1,False
44620,2,False
44621,1,False
44624,1,False
44628,1,False
44632,1,False
44636,5,False
44637,2,False
44638,1,False
44642,3,False
44649,1,False
44658,1,False
44660,1,False
44663,2,False
44666,3,False
44677,2,False
44678,2,False
44690,1,False
44691,1,False
44694,1,False
44696,1,False
44705,2,False
44708,1,False
44718,1,False
44720,1,False
44726,6,False
44728,2,False
44734,1,False
44735,2,False
44738,1,False
44739,1,False
44745,1,False
44749,2,False
44750,1,False
44761,2,False
44763,1,False
44766,3,False
44772,1,False
44773,1,False
44777,1,False
44779,1,False
44785,1,False
44792,1,False
44795,3,False
44797,1,False
44802,2,False
44809,1,False
44816,1,False
44818,3,False
44834,1,False
44842,1,False
44849,1,False
44851,1,False
44857,1,False
44863,2,False
44868,2,False
44874,3,False
44875,5,False
44882,2,False
44883,1,False
44901,1,False
44907,1,False
44912,1,False
44915,1,False
44927,1,False
44930,1,False
44933,5,False
44934,1,False
44937,1,False
44938,1,False
44942,1,False
44943,1,False
44953,1,False
44956,1,False
44957,1,False
44960,1,False
44964,2,False
44968,1,False
44973,1,False
44980,1,False
44986,2,False
44987,2,False
44990,1,False
44992,1,False
44994,1,False
44996,2,False
44998,1,False
45003,1,False
45009,3,False
45010,1,False
45019,1,False
45020,1,False
45027,1,False
45030,1,False
45031,5,False
45033,1,False
45034,1,False
45036,1,False
45043,2,False
45045,1,False
45047,1,False
45064,2,False
45066,1,False
45072,6,False
45075,3,False
45078,1,False
45080,1,False
45082,2,False
45085,1,False
45096,1,False
45097,1,False
45098,1,False
45099,1,False
45101,2,False
45102,1,False
45106,1,False
45108,1,False
45110,2,False
45111,1,False
45115,3,False
45118,1,False
45131,1,False
45133,2,False
45134,1,False
45135,1,False
45137,2,False
45143,1,False
45146,1,False
45151,2,False
45152,1,False
45154,1,False
45158,1,False
45164,2,False
45165,1,False
45167,1,False
45169,3,False
45170,2,False
45173,1,False
45191,1,False
45195,1,False
45197,4,False
45202,1,False
45206,2,False
45218,3,False
45220,1,False
45227,2,False
45235,1,False
45242,1,False
45244,1,False
45246,1,False
45247,2,False
45248,1,False
45249,3,False
45252,2,False
45254,1,False
45256,1,False
45258,4,False
45268,1,False
45274,1,False
45280,2,False
45283,1,False
45289,1,False
45298,1,False
45300,1,False
45302,1,False
45303,1,False
45310,1,False
45312,2,False
45316,1,False
45317,1,False
45319,2,False
45329,1,False
45332,1,False
45333,1,False
45334,1,False
45340,3,True
45341,2,False
45344,1,False
45347,2,False
45349,1,False
45351,1,False
45353,1,False
45354,3,False
45357,1,False
45363,2,False
45364,1,False
45366,2,False
45370,3,False
45377,2,False
45386,2,False
45389,2,False
45390,4,False
45402,3,False
45405,3,False
45407,1,False
45413,2,False
45414,1,False
45416,2,False
45417,1,False
45421,3,False
45422,1,False
45423,1,False
45424,4,False
45428,2,False
45429,1,False
45434,2,False
45436,1,False
45440,5,False
45442,2,False
45443,3,False
45444,1,False
45446,1,False
45447,1,False
45449,6,False
45452,3,False
45458,1,False
45461,1,False
45463,1,False
45464,1,False
45470,1,False
45473,2,False
45474,2,False
45482,3,False
45484,1,False
45485,2,False
45486,1,False
45487,4,False
45489,2,False
45495,1,False
45502,1,False
45503,1,False
45518,1,False
45532,2,False
45533,2,False
45536,1,False
45542,1,False
45554,1,False
45562,1,False
45566,1,False
45571,1,False
45574,1,False
45582,1,False
45591,2,False
45592,1,False
45597,1,False
45601,1,False
45604,1,False
45607,1,False
45609,3,False
45619,1,False
45621,1,False
45630,1,False
45634,3,False
45635,1,False
45640,2,False
45643,2,False
45655,1,False
45656,3,False
45658,2,False
45662,1,False
45669,1,False
45672,11,False
45673,1,False
45676,5,False
45678,1,False
45685,1,False
45706,1,False
45726,1,False
45729,1,False
45730,1,False
45733,2,False
45734,1,False
45740,3,False
45743,1,False
45744,2,False
45749,1,False
45753,1,False
45756,1,False
45758,1,False
45770,3,False
45772,1,False
45782,1,False
45786,1,False
45787,1,False
45794,1,False
45797,2,False
45799,3,False
45800,1,False
45802,1,False
45803,1,False
45827,2,False
45828,2,False
45829,1,False
45831,2,False
45837,1,False
45845,2,False
45847,1,False
45854,2,False
45859,1,False
45861,1,False
45865,2,False
45866,2,False
45874,1,False
45876,1,False
45882,2,False
45887,1,False
45891,1,False
45894,1,False
45896,1,False
45902,1,False
45906,1,False
45908,1,False
45910,1,False
45911,2,False
45913,2,False
45916,1,False
45919,1,False
45928,1,False
45929,1,False
45931,3,False
45940,3,False
45941,1,False
45945,1,False
45951,1,False
45957,2,False
45958,2,False
45961,1,False
45963,3,False
45966,1,False
45970,1,False
45976,6,False
45977,2,False
45982,2,False
45984,3,False
45988,2,False
45992,1,False
45998,1,False
46000,1,False
46001,2,False
46002,1,False
46014,2,False
46021,2,False
46025,1,False
46029,2,False
46030,5,False
46034,1,False
46039,1,False
46042,1,False
46060,5,False
46062,1,False
46063,1,False
46067,2,False
46068,2,False
46073,1,False
46081,1,False
46082,1,False
46085,2,False
46088,1,False
46092,1,False
46094,3,False
46100,1,False
46111,1,False
46112,1,False
46114,3,False
46115,1,False
46117,3,False
46120,2,False
46125,2,False
46131,1,False
46147,2,False
46148,1,False
46150,1,False
46152,2,False
46164,2,False
46165,1,False
46166,1,False
46171,1,False
46172,1,False
46179,1,False
46180,1,False
46185,1,False
46192,3,False
46204,1,False
46206,3,False
46207,1,False
46208,3,False
46209,2,False
46215,1,False
46219,3,False
46231,2,False
46232,5,False
46249,1,False
46250,2,False
46255,1,False
46256,1,False
46258,1,False
46269,1,False
46272,1,False
46279,1,False
46281,2,False
46288,2,False
46290,2,False
46297,1,True
46300,3,False
46304,3,False
46305,1,False
46306,1,False
46318,4,False
46319,3,False
46322,1,False
46327,1,False
46329,3,False
46333,1,False
46336,2,False
46338,1,False
46341,1,False
46343,4,False
46347,1,False
46348,2,False
46357,3,False
46362,1,False
46366,1,False
46368,3,False
46376,1,False
46377,1,False
46382,1,False
46383,2,False
46386,1,False
46393,1,False
46403,1,False
46412,1,False
46414,2,False
46415,4,False
46425,2,False
46428,1,False
46429,1,False
46430,1,False
46435,1,False
46437,1,False
46449,1,False
46456,2,False
46463,1,False
46465,2,False
46473,1,False
46476,2,False
46478,5,False
46481,1,False
46482,1,False
46491,1,False
46492,2,False
46512,5,False
46517,1,False
46522,5,False
46523,4,False
46524,9,True
46525,2,False
46530,1,False
46531,2,False
46533,1,False
46538,2,False
46542,1,False
46543,2,False
46546,2,False
46550,1,False
46551,1,False
46554,1,False
46558,4,False
46561,1,False
46563,2,False
46566,1,False
46569,1,False
46571,3,False
46580,2,False
46581,1,False
46585,1,False
46590,1,False
46595,1,False
46596,1,False
46597,1,False
46599,1,False
46603,2,False
46609,4,False
46610,1,False
46612,1,False
46613,1,False
46619,2,False
46622,1,False
46623,1,False
46625,1,False
46627,2,False
46628,1,False
46630,1,False
46635,2,False
46640,1,False
46643,1,False
46645,4,False
46655,5,False
46664,1,False
46666,1,False
46667,4,False
46668,1,False
46670,2,False
46688,5,False
46692,1,False
46697,4,False
46698,3,False
46699,1,False
46700,1,False
46701,2,False
46705,1,False
46711,1,False
46712,1,False
46713,1,False
46721,1,False
46728,1,False
46731,3,False
46737,1,False
46743,1,False
46744,1,False
46750,1,False
46752,1,False
46753,3,False
46761,1,False
46763,1,False
46771,2,False
46780,5,False
46782,2,False
46783,1,True
46787,2,False
46793,1,False
46795,2,False
46805,4,False
46806,1,False
46809,2,False
46814,1,False
46816,4,False
46818,1,False
46822,1,False
46824,2,False
46827,1,False
46834,2,False
46837,1,False
46843,1,False
46845,2,False
46847,1,False
46854,2,False
46859,1,False
46860,1,False
46861,2,False
46865,1,False
46869,2,False
46880,1,False
46881,1,False
46882,2,False
46884,1,False
46885,2,False
46899,2,False
46903,1,False
46905,1,False
46906,1,False
46910,2,False
46914,1,False
46919,1,False
46928,1,False
46930,1,False
46934,1,False
46940,1,False
46944,1,False
46950,3,False
46953,1,False
46954,1,False
46961,3,False
46962,2,False
46967,2,False
46973,1,False
46984,1,False
46997,2,False
47008,2,False
47009,1,False
47013,1,False
47017,1,False
47023,1,False
47024,2,False
47030,1,False
47031,1,False
47035,2,False
47041,2,False
47044,1,False
47047,2,False
47048,6,False
47050,2,False
47058,3,False
47061,3,False
47065,2,False
47067,2,False
47070,1,False
47074,1,False
47075,1,False
47081,1,False
47085,2,False
47086,1,False
47092,1,False
47093,2,False
47094,2,False
47099,1,False
47102,2,False
47103,3,False
47118,1,False
47126,1,False
47129,1,False
47130,1,False
47136,1,False
47137,3,False
47138,1,False
47146,3,False
47147,1,False
47148,1,False
47155,2,False
47167,1,False
47168,1,False
47170,1,False
47175,2,False
47177,1,False
47182,3,False
47185,1,False
47186,1,False
47191,1,False
47194,2,False
47198,1,False
47212,1,False
47213,1,False
47214,3,False
47215,3,False
47224,5,False
47229,1,False
47241,2,False
47245,3,False
47246,1,False
47258,1,False
47266,6,False
47269,1,False
47272,1,False
47285,1,False
47289,1,False
47290,1,False
47299,4,False
47302,1,False
47306,2,False
47312,1,False
47314,5,False
47315,1,False
47320,1,False
47323,1,False
47324,1,False
47326,1,False
47327,1,False
47328,1,False
47331,3,False
47332,1,False
47334,1,False
47338,2,False
47340,1,False
47342,3,False
47345,1,False
47347,2,False
47348,1,False
47358,1,False
47359,1,False
47372,2,False
47373,3,False
47374,1,False
47375,1,False
47379,1,False
47384,1,False
47389,1,False
47390,1,False
47407,1,False
47412,1,False
47414,1,False
47417,1,False
47423,2,False
47424,2,False
47428,4,False
47430,2,False
47432,1,False
47441,3,False
47442,1,False
47461,1,False
47463,1,False
47470,1,False
47474,1,False
47477,1,False
47480,4,False
47481,1,False
47482,1,False
47484,1,False
47492,3,False
47495,1,False
47500,3,False
47501,1,False
47509,5,False
47510,2,False
47512,1,False
47531,1,False
47534,1,False
47540,2,False
47541,1,False
47545,6,False
47550,1,False
47557,1,False
47564,1,False
47566,1,False
47570,1,False
47575,3,False
47576,8,False
47577,1,False
47578,1,False
47595,1,False
47599,3,False
47601,1,False
47609,2,False
47611,1,False
47612,1,False
47615,1,False
47616,2,False
47623,1,False
47626,1,False
47629,1,False
47635,2,False
47637,3,False
47642,2,False
47647,1,False
47653,1,False
47654,1,False
47658,1,False
47660,1,False
47662,1,False
47663,1,False
47664,2,False
47668,4,False
47678,1,False
47683,1,False
47689,5,False
47691,1,False
47694,1,False
47698,2,False
47702,1,False
47705,1,False
47717,1,False
47718,1,False
47728,1,False
47731,1,False
47733,1,False
47741,1,False
47742,1,False
47743,1,False
47745,1,False
47746,2,False
47747,1,False
47750,1,False
47756,4,False
47761,1,False
47762,1,False
47766,1,False
47768,1,False
47769,1,False
47772,1,False
47775,1,False
47779,1,False
47784,1,False
47785,2,False
47787,3,False
47788,1,False
47790,1,False
47801,1,False
47802,1,False
47803,1,False
47814,1,False
47833,2,False
47840,2,False
47843,2,False
47853,1,False
47856,2,False
47858,4,False
47861,2,False
47864,3,False
47876,1,False
47881,2,False
47883,3,False
47885,4,False
47888,1,False
47899,1,False
47905,1,False
47909,1,False
47911,1,False
47913,2,False
47923,1,False
47925,1,False
47927,5,False
47937,2,False
47938,2,False
47939,1,False
47943,1,False
47944,2,False
47964,2,False
47967,5,False
47974,1,False
47976,1,False
47981,1,False
47986,1,False
47991,1,False
48000,1,False
48003,2,False
48006,1,False
48008,2,False
48015,1,False
48018,1,False
48019,1,False
48020,2,False
48022,2,False
48023,2,False
48029,1,False
48030,1,False
48032,3,False
48037,1,False
48040,1,False
48045,3,False
48046,4,False
48055,3,False
48056,2,False
48057,1,False
48059,2,False
48063,1,False
48069,2,False
48074,1,False
48075,1,False
48083,2,False
48091,1,False
48093,1,False
48097,5,False
48100,1,False
48102,1,False
48104,1,False
48107,3,False
48113,1,False
48116,1,False
48117,2,False
48118,1,False
48121,1,False
48123,5,False
48124,1,False
48133,4,False
48150,1,False
48154,1,False
48157,3,False
48162,2,False
48185,1,False
48194,1,False
48209,2,False
48210,1,False
48223,1,False
48224,2,False
48230,2,False
48231,1,False
48238,1,False
48241,2,False
48252,1,False
48258,1,False
48261,1,False
48262,6,False
48263,1,False
48272,2,False
48274,1,False
48284,1,False
48287,1,False
48293,1,False
48296,2,False
48305,1,False
48307,1,False
48313,3,False
48315,1,False
48324,4,False
48328,1,False
48329,1,False
48332,1,False
48337,1,False
48342,3,False
48348,1,False
48350,1,False
48352,2,False
48355,1,False
48358,1,False
48362,1,False
48373,2,False
48374,1,False
48377,1,False
48382,1,False
48391,1,False
48394,2,False
48395,2,False
48407,1,False
48412,3,False
48420,1,False
48421,1,False
48423,1,False
48445,1,False
48449,2,False
48452,2,False
48458,1,False
48460,1,False
48461,1,False
48469,1,False
48474,1,False
48476,1,False
48477,1,False
48484,2,False
48485,1,False
48488,1,False
48492,1,False
48493,1,False
48499,1,False
48500,1,False
48510,1,False
48512,5,False
48518,1,False
48520,1,False
48523,8,False
48524,2,False
48528,1,False
48534,2,False
48536,1,False
48542,1,False
48551,1,False
48553,1,False
48566,1,False
48571,1,False
48573,1,False
48574,2,False
48576,1,False
48588,1,False
48590,2,False
48597,4,False
48599,3,False
48606,1,False
48612,5,False
48615,1,False
48616,1,False
48617,1,False
48618,1,False
48619,2,False
48621,1,False
48624,1,False
48629,3,False
48631,1,False
48637,4,False
48638,2,False
48640,1,False
48641,1,False
48644,1,False
48651,1,False
48653,1,False
48654,1,False
48662,1,False
48663,1,False
48665,2,False
48679,1,False
48687,1,False
48695,2,False
48697,5,False
48699,1,False
48709,1,False
48712,1,False
48713,1,False
48715,1,False
48720,2,False
48726,1,False
48727,1,False
48728,1,False
48730,1,False
48731,2,False
48734,2,False
48735,2,False
48737,3,False
48739,1,False
48749,3,False
48753,1,False
48765,2,False
48781,2,False
48793,3,False
48804,1,False
48805,2,False
48808,2,False
48813,1,False
48814,1,False
48830,1,False
48831,1,False
48838,2,False
48840,1,False
48849,1,False
48854,1,False
48855,1,False
48862,1,False
48863,1,False
48864,1,False
48867,1,False
48878,1,False
48881,1,False
48888,1,False
48889,2,False
48898,1,False
48899,2,False
48900,1,False
48909,1,False
48910,1,False
48913,2,False
48918,2,False
48921,2,False
48927,1,False
48931,1,False
48933,1,False
48934,1,False
48937,1,False
48940,1,False
48946,1,False
48948,1,False
48956,4,False
48960,1,False
48964,1,False
48967,1,False
48968,2,False
48973,4,False
48974,1,False
48979,2,False
48982,3,False
48984,1,False
49002,5,False
49004,3,False
49006,2,False
49009,3,False
49014,2,False
49021,2,False
49022,2,False
49024,1,False
49028,1,False
49029,1,False
49032,1,False
49034,1,False
49038,1,False
49040,1,False
49042,2,False
49051,1,False
49054,1,False
49062,4,False
49064,1,False
49070,1,False
49071,2,False
49080,3,False
49082,1,False
49083,1,False
49085,1,False
49089,1,False
49090,1,False
49093,3,False
49100,2,False
49101,1,False
49105,1,False
49107,1,False
49109,2,False
49113,1,False
49114,1,False
49117,1,False
49122,1,False
49133,1,False
49134,3,False
49138,1,False
49147,1,False
49150,2,False
49155,6,False
49163,3,False
49165,1,False
49170,2,False
49180,1,False
49185,1,False
49186,1,False
49193,1,False
49194,1,False
49195,2,False
49198,1,False
49199,1,False
49207,2,False
49210,2,False
49211,2,False
49212,1,False
49213,1,False
49215,1,False
49216,1,False
49225,1,False
49226,2,False
49233,3,False
49237,1,False
49239,3,False
49241,1,False
49244,1,False
49247,1,False
49250,2,False
49254,1,False
49255,1,False
49259,1,False
49261,1,False
49274,1,False
49275,1,False
49286,1,False
49290,2,False
49292,1,False
49294,1,False
49295,2,False
49298,2,False
49302,1,False
49303,1,False
49304,4,False
49306,1,False
49322,3,False
49325,1,False
49326,1,False
49327,2,False
49344,1,False
49360,3,False
49362,1,False
49366,1,False
49367,1,False
49368,2,False
49369,1,False
49370,2,False
49373,7,False
49374,1,False
49378,1,False
49381,2,False
49383,3,False
49385,1,False
49387,1,False
49389,1,False
49390,1,False
49392,1,False
49397,1,False
49404,1,False
49410,1,False
49417,2,False
49420,1,False
49430,1,False
49432,3,False
49437,1,False
49443,1,False
49453,2,False
49457,3,False
49463,1,False
49469,2,False
49475,2,False
49491,1,False
49499,1,False
49500,1,False
49501,1,False
49504,2,False
49510,4,False
49518,1,False
49519,1,False
49522,1,False
49525,2,False
49527,4,False
49532,1,False
49535,1,False
49541,2,False
49545,2,False
49548,2,False
49557,3,False
49558,1,False
49559,1,False
49563,6,False
49565,1,False
49584,1,False
49585,1,False
49591,2,False
49593,1,False
49597,1,False
49599,2,False
49606,1,False
49614,1,False
49616,4,False
49624,1,False
49625,1,False
49629,5,False
49633,1,False
49634,1,False
49635,2,False
49638,1,False
49650,1,False
49651,1,False
49653,3,False
49663,1,False
49664,1,False
49666,3,False
49673,1,False
49676,1,False
49678,1,False
49679,1,False
49680,1,False
49685,1,False
49688,1,False
49690,4,False
49699,1,False
49701,1,False
49708,1,False
49709,1,False
49713,1,False
49726,1,False
49728,1,False
49736,3,False
49740,3,False
49755,2,False
49760,1,False
49761,1,False
49762,2,False
49764,6,False
49766,1,False
49769,2,False
49774,2,False
49782,1,False
49791,1,False
49792,1,False
49795,5,False
49796,2,False
49798,1,False
49800,2,False
49803,2,False
49804,1,False
49806,1,False
49807,1,False
49812,1,False
49813,1,False
49817,3,False
49823,1,False
49824,2,False
49825,8,False
49828,1,False
49834,1,False
49836,1,False
49840,2,False
49843,1,False
49847,2,False
49848,1,False
49855,2,False
49856,2,False
49857,3,False
49862,1,False
49869,1,False
49875,1,False
49877,1,False
49881,1,False
49883,1,False
49900,4,False
49911,1,False
49914,1,False
49924,1,False
49930,2,False
49931,1,False
49935,1,False
49939,1,False
49942,1,False
49952,1,False
49953,3,False
49958,1,False
49963,2,False
49964,1,False
49966,2,False
49971,2,False
49975,2,False
49976,1,False
49978,1,False
49988,1,False
49989,1,False
49994,1,False
49998,5,False
50005,2,False
50011,1,False
50017,3,False
50020,2,False
50021,1,False
50028,1,False
50029,2,False
50032,1,False
50050,1,False
50054,1,False
50055,1,False
50059,2,False
50061,1,False
50063,3,False
50066,1,False
50068,3,False
50071,1,False
50076,1,False
50077,2,False
50081,1,False
50083,1,False
50087,1,False
50099,4,False
50102,1,False
50111,1,False
50114,1,False
50120,1,False
50121,2,False
50124,1,False
50126,2,False
50133,1,False
50138,3,False
50147,1,False
50154,1,False
50158,1,False
50166,1,False
50173,1,False
50179,2,False
50180,1,False
50181,2,False
50192,1,False
50195,4,False
50203,1,False
50207,2,False
50210,4,False
50212,1,False
50220,1,False
50229,1,False
50230,1,False
50234,4,False
50235,1,False
50238,2,False
50240,1,False
50243,2,False
50244,2,False
50247,2,False
50253,1,False
50254,1,False
50261,1,False
50266,3,False
50268,1,False
50274,1,False
50281,4,False
50288,2,False
50293,1,False
50298,1,False
50299,2,False
50308,3,False
50319,2,False
50321,1,False
50335,1,False
50352,1,False
50358,1,False
50360,2,False
50364,1,False
50374,1,False
50381,1,False
50383,1,False
50384,1,False
50388,1,False
50390,3,False
50391,1,False
50396,2,False
50408,1,False
50410,1,False
50414,2,False
50415,1,False
50416,4,False
50425,2,False
50426,2,False
50429,1,False
50438,1,False
50440,1,False
50445,1,False
50448,1,False
50454,3,False
50457,3,False
50466,1,False
50470,1,False
50478,3,False
50479,4,False
50485,1,False
50487,2,False
50489,2,False
50494,1,False
50495,2,False
50497,1,False
50498,1,False
50503,1,False
50505,5,False
50509,2,False
50521,1,False
50523,3,False
50528,1,False
50541,3,False
50542,1,False
50548,1,False
50551,3,False
50552,1,False
50553,1,False
50557,2,False
50560,1,False
50564,3,False
50569,2,False
50571,2,False
50572,4,True
50573,1,False
50582,1,False
50583,2,False
50584,2,False
50589,1,False
50592,2,False
50593,1,False
50603,1,False
50606,1,False
50607,2,False
50612,2,False
50614,2,False
50618,2,False
50619,1,False
50620,3,False
50621,2,False
50623,1,False
50629,3,False
50630,2,False
50641,1,False
50644,2,False
50649,1,False
50652,1,False
50654,1,False
50657,1,False
50659,3,False
50663,1,False
50664,1,False
50674,1,False
50676,1,False
50677,3,False
50678,5,False
50691,3,False
50698,1,False
50700,1,False
50706,2,False
50709,3,False
50712,2,False
50719,1,False
50720,1,False
50721,1,False
50723,1,False
50728,2,False
50732,1,False
50736,1,False
50742,1,False
50743,1,False
50752,2,False
50754,1,False
50765,1,False
50766,4,False
50770,2,False
50775,1,False
50776,1,False
50783,3,False
50803,3,False
50804,1,False
50819,1,False
50820,1,False
50824,1,False
50828,1,False
50832,3,False
50835,6,False
50844,2,False
50858,1,False
50860,1,False
50865,2,False
50868,1,False
50870,1,False
50873,1,False
50876,3,False
50886,2,False
50887,1,False
50888,4,False
50890,1,False
50893,1,False
50900,1,False
50901,1,False
50903,1,False
50905,1,False
50912,4,False
50915,2,False
50917,1,False
50923,3,False
50926,2,False
50935,1,False
50943,1,False
50954,1,False
50959,2,False
50962,1,False
50964,2,False
50965,1,False
50966,1,False
50971,1,False
50974,5,False
50979,1,False
50980,1,False
50981,5,False
50984,1,False
50985,2,False
50987,1,False
50988,1,False
50991,1,False
50995,1,False
50996,2,False
51001,1,False
51010,1,False
51011,3,False
51014,1,False
51015,2,False
51027,1,False
51031,4,False
51034,1,False
51036,2,False
51044,1,False
51049,1,False
51058,2,False
51061,2,False
51068,2,False
51077,1,False
51080,1,False
51081,1,False
51090,1,False
51101,2,False
51104,2,False
51105,1,False
51108,2,False
51111,1,False
51124,1,False
51132,1,False
51133,3,False
51140,5,False
51149,1,False
51151,1,False
51153,1,False
51158,2,False
51163,2,False
51164,1,False
51165,1,False
51168,3,False
51172,1,False
51175,4,False
51180,1,False
51191,3,False
51192,3,False
51196,1,False
51198,1,False
51199,1,False
51203,1,False
51207,1,False
51211,2,False
51212,3,False
51220,1,False
51225,1,False
51227,3,True
51230,1,False
51233,1,False
51239,1,False
51240,2,False
51247,3,False
51249,2,False
51251,3,False
51255,1,False
51256,3,False
51260,1,False
51263,1,False
51264,1,False
51276,1,False
51287,1,False
51290,1,False
51295,4,False
51300,1,False
51302,1,False
51307,1,False
51314,2,False
51315,1,False
51322,1,False
51324,2,False
51325,1,False
51327,1,False
51328,1,False
51339,4,False
51341,1,False
51342,1,False
51345,2,False
51346,1,False
51347,2,False
51350,1,False
51351,1,False
51356,1,False
51358,1,False
51360,2,False
51362,3,False
51365,1,False
51366,1,False
51373,2,False
51374,4,False
51380,1,False
51387,2,False
51399,3,False
51400,2,False
51402,4,False
51403,3,False
51408,1,False
51413,3,False
51417,1,False
51427,1,False
51444,1,False
51445,1,False
51450,8,False
51451,1,False
51464,1,False
51469,1,False
51470,1,False
51473,1,False
51480,2,False
51482,1,False
51486,2,False
51488,1,False
51494,2,False
51495,4,False
51498,1,False
51502,1,False
51507,2,False
51508,1,False
51509,1,False
51513,1,False
51515,1,False
51517,1,False
51520,1,False
51527,1,False
51543,1,False
51552,1,False
51553,1,False
51555,3,False
51562,1,False
51564,1,False
51565,1,False
51569,2,False
51572,2,False
51573,2,False
51580,2,False
51582,1,False
51590,3,False
51591,1,False
51595,1,False
51601,1,False
51602,1,False
51603,2,False
51605,4,False
51607,1,False
51609,1,False
51615,2,False
51620,4,False
51632,3,False
51636,2,False
51638,1,False
51641,1,False
51648,1,False
51649,3,False
51651,1,False
51670,1,False
51673,2,False
51674,1,False
51676,1,False
